醫事機構代碼,醫事機構名稱,醫事機構地址,醫事機構電話,成人口罩總剩餘數,兒童口罩剩餘數,來源資料時間
5932042348,新康藥局,桃園市楊梅區成功路２２之１號二樓,(03)2821766,0,10,2020/02/10 16:36:17
5932042419,華泰健康藥局,桃園市楊梅區武營街一三之一號,(03)4754900,8,82,2020/02/10 16:36:17
5932042491,成安藥局,桃園市楊梅區信義街一六、一八號,(03)4725463,0,14,2020/02/10 16:36:17
5932042679,得康美藥局,桃園市楊梅區環南路１２８號１樓,(03)4788128,4,0,2020/02/10 16:36:17
5932042820,合康美藥局,桃園市楊梅區中山北路二段７９號,(03)4812598,0,2,2020/02/10 16:36:17
5932042866,天乙藥局,桃園市楊梅區新成路２０１號,(03)4756916,20,16,2020/02/10 16:36:17
5932042955,瑞溪甯慶藥局,桃園市楊梅區瑞溪路一段２７１號,(03)4311999,10,44,2020/02/10 16:36:17
5932043005,佳青藥局,桃園市楊梅區青山五街１６號１樓及地下一樓,(03)2755235,0,42,2020/02/10 16:36:17
5932043078,祐寧藥局,桃園市楊梅區新成路４２號１樓,(03)4783859,0,29,2020/02/10 16:36:17
5932043087,敦親藥局,桃園市楊梅區瑞坪里瑞溪路二段１６０號１樓,(03)4820502,20,20,2020/02/10 16:36:17
5932043130,宜康美藥局,桃園市楊梅區環東路４５２號,(03)4883805,6,32,2020/02/10 16:36:17
5932043149,新德安藥局,桃園市楊梅區新成路１５１號１樓,(03)4751676,62,72,2020/02/10 16:36:17
5932043158,裕東藥局,桃園市楊梅區新成路１２２號１樓,(03)4753316,4,52,2020/02/10 16:36:17
5932043210,聖鑫藥局,桃園市楊梅區永美路３８９號１樓,(03)4311995,0,10,2020/02/10 16:36:17
5932043274,躍獅天明藥局,桃園市楊梅區大成路１７７號,(03)2888295,0,42,2020/02/10 16:36:17
5932043283,育佳藥局,桃園市楊梅區成德二街５６號１樓,(03)4880226,0,76,2020/02/10 16:36:17
5932043309,資生楊梅大藥局,桃園市楊梅區楊新路１００號,(03)4636831,1,37,2020/02/10 16:36:17
5932043318,宏文藥局,桃園市楊梅區大成路５０號,(03)4881526,0,28,2020/02/10 16:36:17
5932043327,全球埔心大藥局,桃園市楊梅區永美路３９５號,(03)4824839,2,0,2020/02/10 16:36:17
5932043336,楊梅藥局,桃園市楊梅區大成路１４８、１５０號,(03)4880776,6,0,2020/02/10 16:36:17
5932043345,家安藥局,桃園市楊梅區中興路１３２號,(03)4811626,10,46,2020/02/10 16:36:17
5932043354,佳品藥局,桃園市楊梅區大成路１０４號１樓,(03)4752927,120,68,2020/02/10 16:36:17
5932050019,南欣藥師藥局,桃園市蘆竹區錦中里南崁路２０５號,(03)3227038,0,42,2020/02/10 16:36:17
5932050180,長榮藥師藥局,桃園市盧竹區南崁路２１０號,(03)3520589,82,30,2020/02/10 16:36:17
5932050215,九德藥局,桃園市蘆竹區中山路６９號,(03)3116868,4,0,2020/02/10 16:36:17
5932050224,杏洋藥局,桃園市蘆竹區南崁路１３４號,(03)3112799,6,6,2020/02/10 16:36:17
5932051285,承安藥局,桃園市蘆竹區光明路一段十四號,(03)3115277,2,0,2020/02/10 16:36:17
5932051310,健康堂藥局,桃園市蘆竹區中正路３５３號,(03)3218828,60,120,2020/02/10 16:36:17
5932051329,恆安藥局,桃園市蘆竹區忠孝西路卅六號,(03)2120206,122,46,2020/02/10 16:36:17
5932051392,福興藥局,桃園市蘆竹區大新路１７號,(03)3237217,8,52,2020/02/10 16:36:17
5932051427,大吉藥局,桃園市蘆竹區大竹路４３６號,(03)3234375,8,32,2020/02/10 16:36:17
5932051472,康而美聖安藥師藥局,桃園市蘆竹區南山路一段二之一號,(03)3228753,0,52,2020/02/10 16:36:17
5932051749,得安藥局,桃園市蘆竹區中正路三Ｏ六號,(03)3216950,48,116,2020/02/10 16:36:17
5932051829,佳安藥局,桃園市蘆竹區南昌路二六一之一號,(03)2123073,4,30,2020/02/10 16:36:17
5932051972,大安藥局,桃園市蘆竹區大新路一Ｏ七號,(03)3137380,0,48,2020/02/10 16:36:17
5932052004,英登藥局,桃園市蘆竹區南崁路三四四號,(03)2124606,0,27,2020/02/10 16:36:17
5932052013,誠心藥局,桃園市蘆竹區中山路一四五號一樓,(03)2127369,2,32,2020/02/10 16:36:17
5932052068,誼康藥局,桃園市蘆竹區奉化路一二六號,(03)3129045,0,10,2020/02/10 16:36:17
5932052077,明安藥局,桃園市蘆竹區南竹路一之六號,(03)3527087,98,40,2020/02/10 16:36:17
5932052086,連安藥局,桃園市蘆竹區南崁路一一二號二樓,(03)3522333,10,76,2020/02/10 16:36:17
5932052200,樺生藥師藥局,桃園市蘆竹區南崁路９６號,(03)3121821,0,48,2020/02/10 16:36:17
5932052228,大竹藥師藥局,桃園市蘆竹區南竹路五段二五九號,(03)3232508,0,22,2020/02/10 16:36:17
5932052273,育境健保藥局,桃園市蘆竹區光明路二段２７２號１樓,(03)2122887,2,38,2020/02/10 16:36:17
5932052308,南崁宜安藥師藥局,桃園市蘆竹區南崁路２４８號,(03)3220686,0,28,2020/02/10 16:36:17
5932052326,文文藥局,桃園市蘆竹區南崁路１３１號２樓,(03)2129685,0,70,2020/02/10 16:36:17
5932052335,鑫盟藥師藥局,桃園市蘆竹區中正路３６７號２樓,(03)3117543,0,110,2020/02/10 16:36:17
5932052362,奇點藥局,桃園市蘆竹區吉林路67號,(03)3111262,0,46,2020/02/10 16:36:17
5932052406,上安藥局,桃園市蘆竹區中正路３５７之１號,(03)3219118,70,98,2020/02/10 16:36:17
5932052415,康德美藥局,桃園市蘆竹區南山路三段２５５號１樓,(03)3243638,32,62,2020/02/10 16:36:17
5932052433,承昇藥局,桃園市蘆竹區桃園街８６號,(03)3211085,2,14,2020/02/10 16:36:17
5932052442,喜多福藥局,桃園市蘆竹區山腳里南山路三段２６５號１樓,(03)3240083,0,38,2020/02/10 16:36:17
5932052479,宜家藥局,桃園市蘆竹區大竹里大新路１０３號,(03)3236008,14,0,2020/02/10 16:36:17
5932052540,南竹健保藥局,桃園市蘆竹區南竹路一段７６號１樓,(03)3526182,8,42,2020/02/10 16:36:17
5932052559,大新長青藥師藥局,桃園市蘆竹區大新路４６７號,(03)3131413,0,38,2020/02/10 16:36:17
5932052595,全郁藥師藥局,桃園市蘆竹區新莊里大新路４５８、４６０號１樓,(03)3231101,10,10,2020/02/10 16:36:17
5932052700,杏安藥局,桃園市蘆竹區大竹路５２９號,(03)3230491,66,88,2020/02/10 16:36:17
5932052746,南崁藥師藥局,桃園市蘆竹區南榮里忠孝西路３號之１樓,(03)3126458,40,42,2020/02/10 16:36:17
5932052755,大葉藥局,桃園市蘆竹區中山路１３２號１樓,(03)3125347,46,32,2020/02/10 16:36:17
5932052764,禾泰藥局,桃園市蘆竹區中山路９１號１樓,(03)3530297,0,30,2020/02/10 16:36:17
5932052808,柏霖藥局,桃園市蘆竹區中正路３５９號２樓,(03)2120284,22,6,2020/02/10 16:36:17
5932052844,康維藥局,桃園市蘆竹區仁愛路一段２２號１樓,(03)3125330,0,18,2020/02/10 16:36:17
5932052853,奇安藥局,桃園市蘆竹區南昌路２６９號,(03)2120207,0,10,2020/02/10 16:36:17
5932052871,政興藥局,桃園市蘆竹區南昌路２５４號,(03)3215544,48,20,2020/02/10 16:36:17
5932052880,安捷幸福藥局,桃園市蘆竹區吉林路１２號１樓,(03)2221151,2,49,2020/02/10 16:36:17
5932052906,民生藥局,桃園市蘆竹區南昌路４５號,(090)6967212,30,42,2020/02/10 16:36:17
5932052915,敏新藥局,桃園市蘆竹區海山路１４號,(03)3248202,0,42,2020/02/10 16:36:17
5932052924,青青藥師藥局,桃園市蘆竹區南山路三段３１３號１樓,(03)3240338,8,76,2020/02/10 16:36:17
5932052933,天康南崁藥局,桃園市蘆竹區南崁路２４５號,(03)2122569,2,42,2020/02/10 16:36:17
5932052951,永青健康人生藥局,桃園市蘆竹區奉化路１４２號１樓,(03)3528361,0,28,2020/02/10 16:36:17
5932052979,南崁藥局,桃園市蘆竹區中正路２５１、２５３、２５５號,(03)3522022,4,60,2020/02/10 16:36:17
5932053001,安祐大藥局,桃園市蘆竹區忠孝西路１９２號,(03)2229195,16,28,2020/02/10 16:36:17
5932053010,辰安藥局,桃園市蘆竹區上興路２１６號１樓,(03)3136631,14,0,2020/02/10 16:36:17
5932053029,健力藥局,桃園市蘆竹區奉化路１３６號,(03)2221918,82,48,2020/02/10 16:36:17
5932053047,桃園大竹藥局,桃園市蘆竹區大竹路３６５號,(03)3235959,4,2,2020/02/10 16:36:17
5932060088,銘方大藥局,桃園市大園區大園里中華路３２號,(03)3865077,2,26,2020/02/10 16:36:17
5932060140,大園藥局,桃園市大園區中華路４９號,(03)3865034,2,16,2020/02/10 16:36:17
5932061003,保和大藥局,桃園市大園區大園里中山北路３６號,(03)3867448,20,22,2020/02/10 16:36:17
5932062046,家宏藥局,桃園市大園區祰林里三民路二段４６６號,(03)3838866,0,34,2020/02/10 16:36:17
5932062117,怡德藥局,桃園市大園區中正東路１９之１號,(03)3868878,0,46,2020/02/10 16:36:17
5932062126,國中藥局,桃園市大園區中山北路１２８號,(03)3852256,2,0,2020/02/10 16:36:17
5932062144,唯新藥局,桃園市大園區忠孝一街１１號１樓,(03)3869380,8,30,2020/02/10 16:36:17
5932062162,麒安藥局,桃園市大園區新生路８３號,(03)3858368,76,78,2020/02/10 16:36:17
5932062171,菓林村藥局,桃園市大園區菓林里菓林路１００號,(03)3832065,88,30,2020/02/10 16:36:17
5932062377,新明藥局,桃園市大園區中華路７７號,(03)3851838,10,52,2020/02/10 16:36:17
5932062402,德馨藥局,桃園市大園區中華路７２號,(03)3853586,0,32,2020/02/10 16:36:17
5932062411,園正藥局,桃園市大園區中正東路７５號,(03)3865250,50,16,2020/02/10 16:36:17
5932062439,青埔長青藥師藥局,桃園市大園區新生路四段２５１號,(03)3815097,62,26,2020/02/10 16:36:17
5932062457,新資生大園大藥局,桃園市大園區新生路９５、９７號一樓,(03)4636831,1,24,2020/02/10 16:36:17
5932070164,輝安大藥局,桃園市龜山區中原街３號,(03)3290636,0,22,2020/02/10 16:36:17
5932070208,福民藥局,桃園市龜山區山鶯路１０８號,(03)3207779,0,22,2020/02/10 16:36:17
5932070235,中聯藥局,桃園市龜山區龜山里中興路一段２７號,(03)3201741,0,8,2020/02/10 16:36:17
5932070253,高田藥師藥局,桃園市龜山區山鶯路７６號,(03)3336363,0,13,2020/02/10 16:36:17
5932071009,德佑藥局,桃園市龜山區大崗里新興街２９３號,(03)3283556,21,78,2020/02/10 16:36:17
5932076111,中興藥局,桃園市龜山區中興路２０２號,(03)3591755,6,70,2020/02/10 16:36:17
5932076148,宏仁藥局,桃園市龜山區萬壽路二段１０９５號,(03)3506590,2,32,2020/02/10 16:36:17
5932076255,安得福藥局,桃園市龜山區萬壽路一段２８１號,(02)82001467,0,62,2020/02/10 16:36:17
5932076399,林口藥師藥局,桃園市龜山區文興路７號,(03)3285668,0,40,2020/02/10 16:36:17
5932076424,三加恩聯合藥局,桃園市龜山區自強東路一八八號,(03)3508071,0,25,2020/02/10 16:36:17
5932076568,誠意藥局,桃園市龜山區文興路三三巷八號一樓,(03)3180899,195,56,2020/02/10 16:36:17
5932076657,家佑藥師藥局,桃園市龜山區文化二路３０之１號１樓,(03)3280055,0,38,2020/02/10 16:36:17
5932076746,安欣藥局,桃園市龜山區文化二路３４巷１４弄８號,(03)3185689,0,4,2020/02/10 16:36:17
5932076791,誠安生活藥局,桃園市龜山區文化七路７９之２號,(03)3271997,12,20,2020/02/10 16:36:17
5932076835,光峰藥局,桃園市龜山區光峰路６７號,(03)3207630,0,29,2020/02/10 16:36:17
5932076844,帕米爾藥局,桃園市龜山區萬壽路二段９９１號,(03)3295522,0,22,2020/02/10 16:36:17
5932077001,德康藥局,桃園市龜山區復興三路３－３號,(03)3186468,64,58,2020/02/10 16:36:17
5932077056,桃園龜山藥局,桃園市龜山區萬壽路二段８９６號,(03)3203312,0,20,2020/02/10 16:36:17
5932077092,仁康藥局,桃園市龜山區文興路７８號１樓,(03)3182575,0,38,2020/02/10 16:36:17
5932077118,文青藥局,桃園市龜山區文青路２０２號,(03)3270581,106,24,2020/02/10 16:36:17
5932077145,百佑藥局,桃園市龜山區中興路一段１８號,(03)3200428,200,52,2020/02/10 16:36:17
5932077154,博爾康生活藥局,桃園市龜山區大同路２５０號１樓,(03)3506588,0,30,2020/02/10 16:36:17
5932077163,新資生龜山大藥局,桃園市龜山區大同里自強東路１號,(03)3290429,4,19,2020/02/10 16:36:17
5932077172,佑全藥局,桃園市龜山區幸福三街３１號,(03)3193036,1,21,2020/02/10 16:36:17
5932077225,松林藥局,桃園市龜山區文化一路１０巷４１弄１０號１樓,(03)3960788,62,78,2020/02/10 16:36:17
5932077261,南崁南祥藥局,桃園市龜山區南祥路４６號,(03)2227733,12,8,2020/02/10 16:36:17
5932077270,明昌藥局,桃園市龜山區中興里萬壽路二段１１９１－６號,(03)3501205,0,67,2020/02/10 16:36:17
5932077298,家和藥局,桃園市龜山區建國東路９７號,(03)3196416,2,40,2020/02/10 16:36:17
5932077305,全興藥局,桃園市龜山區光峰路１５３號１樓,(03)3597901,0,2,2020/02/10 16:36:17
5932077341,德亞藥局,桃園市龜山區大同路１號,(03)3198342,114,127,2020/02/10 16:36:17
5932077350,日心藥局,桃園市龜山區文化一路１０巷４１弄１號１樓,(03)3270557,0,24,2020/02/10 16:36:17
5932077369,安博氏藥師藥局,桃園市龜山區文青路１８５號１樓,(03)3283185,8,11,2020/02/10 16:36:17
5932077378,佑昌藥局,桃園市龜山區民生北路一段５３４號,(03)3120760,2,21,2020/02/10 16:36:17
5932077396,尤加利藥局,桃園市龜山區文學路２５９號１樓,(03)3272168,112,38,2020/02/10 16:36:17
5932077403,穩好保健藥局,桃園市龜山區中興路１３７號,(03)3500088,0,2,2020/02/10 16:36:17
5932077421,躍獅藥聯藥局,桃園市龜山區萬壽路二段９９３號,(03)3591976,8,28,2020/02/10 16:36:17
5932077430,長庚藥局,桃園市龜山區文化三路８１巷１號,(03)3181679,56,54,2020/02/10 16:36:17
5932077449,新資生文青大藥局,桃園市龜山區文青路２０９號,(03)4636831,4,29,2020/02/10 16:36:17
5932077458,康旭藥局,桃園市龜山區復興一路２１２巷１７號２樓,(03)3288287,4,66,2020/02/10 16:36:17
5932077467,維康藥局,桃園市龜山區復興一路８８號１樓,(03)3283880,0,12,2020/02/10 16:36:17
5932080080,厚仁藥局,桃園市八德區大義里永福街１１號,(03)3611071,0,58,2020/02/10 16:36:17
5932080099,安慧藥局,桃園市八德區介壽路一段７３３號,(03)3636131,0,35,2020/02/10 16:36:17
5932080197,和生藥局,桃園市八德區興豐路５８８號,(03)3688368,0,16,2020/02/10 16:36:17
5932083081,壽德藥局,桃園市八德區桃德路八十四號,(03)3666350,0,32,2020/02/10 16:36:17
5932083303,吉康生活藥局,桃園市八德區義勇街１２０號,(03)3768577,0,30,2020/02/10 16:36:17
5932083330,健康中西藥師藥局,桃園市八德區桃鶯路４５號,(03)3638373,154,109,2020/02/10 16:36:17
5932083394,信發藥局,桃園市八德區桃鶯路２４號,(03)3669276,20,76,2020/02/10 16:36:17
5932083438,八德藥局,桃園市八德區廣褔路一七八號二樓,(03)3761856,0,44,2020/02/10 16:36:17
5932083456,瑞誠藥局,桃園市八德區介壽路一段八九八之一號,(03)3669840,58,86,2020/02/10 16:36:17
5932083509,上方藥局,桃園市八德區廣褔路一八八號,(03)3635902,16,136,2020/02/10 16:36:17
5932083527,新大明藥局,桃園市八德區大明街二一號一樓,(03)3618284,14,2,2020/02/10 16:36:17
5932083670,保健藥局,桃園市八德區介壽路一段８３３號２樓,(03)3669486,86,40,2020/02/10 16:36:17
5932083812,家恩藥局,桃園市八德區陸光街４５－１號,(03)3740554,0,28,2020/02/10 16:36:17
5932083894,大千中西藥師藥局,桃園市八德區高城里高城二街９巷２２號１樓,(03)3691258,10,48,2020/02/10 16:36:17
5932083965,安平藥局,桃園市八德區興豐路６５２號１樓,(03)3732071,0,12,2020/02/10 16:36:17
5932083974,晨鴻藥師藥局,桃園市八德區桃鶯路７號１樓,(03)3764299,104,30,2020/02/10 16:36:17
5932084113,我家藥局,桃園市八德區興豐路８３７號,(03)3732736,200,76,2020/02/10 16:36:17
5932084195,禎祐示範藥局,桃園市八德區大智路７號,(03)3757241,0,38,2020/02/10 16:36:17
5932084248,佑兒康藥局,桃園市八德區永豐路５７０號,(03)3709680,8,24,2020/02/10 16:36:17
5932084257,成發藥局,桃園市八德區和平路２５０號,(03)3751696,0,22,2020/02/10 16:36:17
5932084319,新寶樹藥局,桃園市八德區介壽路一段９７４號,(03)3770000,0,40,2020/02/10 16:36:17
5932084373,悅康藥局,桃園市八德區介壽路一段９１６號,(03)3662930,0,40,2020/02/10 16:36:17
5932084435,康健藥局,桃園市八德區介壽路ㄧ段８６３號,(03)3617226,1,52,2020/02/10 16:36:17
5932084462,興豐丁丁藥局,桃園市八德區興豐路４３５號,(03)3689287,6,18,2020/02/10 16:36:17
5932084480,大躍藥局,桃園市八德區高城里高城路４８號１樓,(03)3786958,0,18,2020/02/10 16:36:17
5932084499,誠泰藥局,桃園市八德區大千里東勇街５１－２號,(03)3649340,0,18,2020/02/10 16:36:17
5932084542,介壽啄木鳥藥局,桃園市八德區介壽路二段１０６８號,(03)3656375,0,6,2020/02/10 16:36:17
5932084560,慈幼藥局,桃園市八德區忠勇六街７號,(03)3749915,2,2,2020/02/10 16:36:17
5932084579,奇異果藥局,桃園市八德區富城街１１２號,(03)3691764,16,12,2020/02/10 16:36:17
5932084613,健民大藥局,桃園市八德區介壽路２段２８２號,(03)3666639,0,2,2020/02/10 16:36:17
5932084631,崇明藥局,桃園市八德區介壽路二段１１７１號,(03)3732095,0,41,2020/02/10 16:36:17
5932084640,嘉家藥局,桃園市八德區介壽路一段７８２號,(03)3749192,96,78,2020/02/10 16:36:17
5932084659,鶯康藥局,桃園市八德區桃鶯路９５號,(03)3613624,0,24,2020/02/10 16:36:17
5932084668,奕成健保大藥局,桃園市八德區興豐路６７３號１樓,(03)3732113,2,30,2020/02/10 16:36:17
5932084677,杏一八德介壽藥局,桃園市八德區介壽路一段７７１號１樓,(03)3665542,0,22,2020/02/10 16:36:17
5932084686,宏昌藥局,桃園市八德區介壽路一段８９０號,(03)3639797,0,33,2020/02/10 16:36:17
5932084695,康馥藥局,桃園市八德區金和路５３號１樓,(03)3749620,0,14,2020/02/10 16:36:17
5932090148,關西第一藥局,桃園市龍潭區中山里東龍路３０３巷２號,(03)4096375,7,44,2020/02/10 16:36:17
5932098073,全球藥局,桃園市龍潭區龍潭里北龍路１８５號,(03)4802710,0,8,2020/02/10 16:36:17
5932098091,悅發藥局,桃園市龍潭區龍元路８６號,(03)4705098,2,62,2020/02/10 16:36:17
5932099132,龍大藥局,桃園市龍潭區中正路一六九號,(03)4993793,0,28,2020/02/10 16:36:17
5932099150,繕葆藥局,桃園市龍潭區中興路３０９號,(03)4803831,0,2,2020/02/10 16:36:17
5932099196,華濟藥師聯合大藥局,桃園市龍潭區中正路136號,(03)4804428,0,36,2020/02/10 16:36:17
5932099203,普善藥局,桃園市龍潭區北龍路３３３號,(03)4705877,1,19,2020/02/10 16:36:17
5932099285,達仁藥局,桃園市龍潭區北龍路２７０號,(03)4095166,0,58,2020/02/10 16:36:17
5932099383,龍星藥局,桃園市龍潭區中正路二八四號二樓,(03)4707390,130,46,2020/02/10 16:36:17
5932099436,康熙藥局,桃園市龍潭區中正路１２８號,(03)4801508,0,72,2020/02/10 16:36:17
5932099516,１Ｏ１藥師聯合藥局,桃園市龍潭區中正路４４號,(03)4708593,10,46,2020/02/10 16:36:17
5932099614,新龍藥局,桃園市龍潭區龍星里東龍路１７５號２樓,(03)4093719,134,134,2020/02/10 16:36:17
5932099623,中興藥師藥局,桃園市龍潭區中興路３９９號,(03)4091005,0,24,2020/02/10 16:36:17
5932099650,健康社區藥局,桃園市龍潭區中正路２９０號,(03)4992198,0,8,2020/02/10 16:36:17
5932099669,全球龍正藥局,桃園市龍潭區中正路２３１號１樓,(03)4899639,6,0,2020/02/10 16:36:17
5932099678,龍華藥局,桃園市龍潭區東龍路１６９號,(03)4701489,0,6,2020/02/10 16:36:17
5932099687,承融藥局,桃園市龍潭區中興里中興路２８２號,(03)4095543,0,24,2020/02/10 16:36:17
5932099696,大立健保藥局,桃園市龍潭區民族路 １９２號１樓,(03)4093487,0,24,2020/02/10 16:36:17
5932099776,愛心藥局,桃園市龍潭區五福街１５巷３號,(03)4706717,16,37,2020/02/10 16:36:17
5932099829,百年藥局,桃園市龍潭區中正路２４１號,(03)4890681,0,72,2020/02/10 16:36:17
5932099847,龍青藥局,桃園市龍潭區龍青路７２號,(03)4890211,92,66,2020/02/10 16:36:17
5932099856,佳欣社區藥局,桃園市龍潭區中正路２６２號１樓,(03)4808717,8,16,2020/02/10 16:36:17
5932099874,龍潭北龍藥局,桃園市龍潭區北龍路２７５號,(03)4893123,200,64,2020/02/10 16:36:17
5932099883,美和健保藥局,桃園市龍潭區中興路２０７號,(03)4790639,0,20,2020/02/10 16:36:17
5932099892,百年聯和藥局,桃園市龍潭區中豐路３００號,(03)4895268,6,30,2020/02/10 16:36:17
5932099909,仁鑫藥局,桃園市龍潭區東龍路２０６號,(03)4703935,0,32,2020/02/10 16:36:17
5932100185,德聯藥師藥局,桃園市平鎮區龍南路３１號,(03)4603613,0,10,2020/02/10 16:36:17
5932100210,富國藥師藥局,桃園市平鎮區中豐路３４５號,(03)4283805,12,28,2020/02/10 16:36:17
5932100354,世新藥局,桃園市平鎮區廣泰路７５之２號,(03)4941234,1,0,2020/02/10 16:36:17
5932100381,北區藥師藥局,桃園市平鎮區中豐路山頂段２９７號,(03)4693629,0,6,2020/02/10 16:36:17
5932100443,美得藥局,桃園市平鎮區湧豐里南豐路３０－１號２樓,(03)4697120,0,48,2020/02/10 16:36:17
5932100612,名康藥局,桃園市平鎮區金陵路二段７２號,(03)4577559,0,4,2020/02/10 16:36:17
5932100685,閤家康聯合藥局,桃園市平鎮區中豐路山頂段２５６號,(03)4194550,11,24,2020/02/10 16:36:17
5932100701,壢新藥局,桃園市平鎮區廣泰路１２６號,(03)4950785,2,36,2020/02/10 16:36:17
5932100765,親親大藥局,桃園市平鎮區復旦路二段２１１巷７號,(03)4939368,0,6,2020/02/10 16:36:17
5932100774,龍南藥局,桃園市平鎮區龍南路２００號１樓,(03)4609196,0,34,2020/02/10 16:36:17
5932100792,德韻藥局,桃園市平鎮區延平路三段２號,(03)4013007,6,52,2020/02/10 16:36:17
5932100809,愛國藥師藥局,桃園市平鎮區民族路二段１３９號１樓,(03)4014747,64,50,2020/02/10 16:36:17
5932100836,好的快藥局,桃園市平鎮區和平路１２３號１樓,(03)4574208,0,30,2020/02/10 16:36:17
5932100845,全球和平藥局,桃園市平鎮區和平路１６０號１、２樓,(03)4683247,2,12,2020/02/10 16:36:17
5932100863,新昕藥局,桃園市平鎮區東社里龍南路９２號１樓,(03)4509616,0,68,2020/02/10 16:36:17
5932100872,旭安藥局,桃園市平鎮區民族路三段８９號１樓,(03)4026260,0,34,2020/02/10 16:36:17
5932100881,文化藥局,桃園市平鎮區文化街９２號１樓,(03)4951356,4,0,2020/02/10 16:36:17
5932100916,唯康藥局,桃園市平鎮區中豐路南勢二段１４４號,(03)4396011,2,20,2020/02/10 16:36:17
5932100925,譽達藥局,桃園市平鎮區育達路２４０號１樓,(03)4922990,0,12,2020/02/10 16:36:17
5932100952,家樂藥局,桃園市平鎮區中豐路山頂段２７號１樓,(03)4191137,58,8,2020/02/10 16:36:17
5932100989,南勢長青藥師藥局,桃園市平鎮區中豐路南勢二段５３１號,(03)4030060,4,30,2020/02/10 16:36:17
5932101002,南勢藥局,桃園市平鎮區中豐路南勢二段１０８號,(03)4395663,5,0,2020/02/10 16:36:17
5932101011,天晴藥局,桃園市平鎮區和平路１２５號３樓,(03)4596503,0,86,2020/02/10 16:36:17
5932101057,大天藥局,桃園市平鎮區金陵路二段６號,(03)4570818,19,36,2020/02/10 16:36:17
5932101066,日安藥局,桃園市平鎮區復興街１０８號,(03)4916178,0,4,2020/02/10 16:36:17
5932101075,杏一平鎮環南藥局,桃園市平鎮區環南路２號,(03)4951758,0,18,2020/02/10 16:36:17
5932101084,佳仁藥局,桃園市平鎮區平東路２４３號,(03)4609335,0,14,2020/02/10 16:36:17
5932101100,延平藥局,桃園市平鎮區延平路二段１３６號１樓,(03)4020757,0,4,2020/02/10 16:36:17
5932108305,晨安藥局,桃園市平鎮區振興西路99號,(03)4925202,2,16,2020/02/10 16:36:17
5932108378,信泰藥局,桃園市平鎮區南豐路３３號,(03)4695253,0,10,2020/02/10 16:36:17
5932108387,正豐藥局,桃園市平鎮區新勢里新榮路２５０號,(03)4937259,0,32,2020/02/10 16:36:17
5932108396,錦興行藥局,桃園市平鎮區北勢里振興路１３號,(03)4572842,6,28,2020/02/10 16:36:17
5932108430,建德藥局,桃園市平鎮區北勢里金陵路１０３號,(03)4686662,0,54,2020/02/10 16:36:17
5932108529,大益藥局,桃園市平鎮區金陵路２２４號,(03)4578962,0,34,2020/02/10 16:36:17
5932108574,天健示範藥局,桃園市平鎮區文化街２５２號,(03)4937169,0,24,2020/02/10 16:36:17
5932109857,鼎祥藥局,桃園市平鎮區關爺北路四二號,(03)4679124,0,8,2020/02/10 16:36:17
5932109955,優達藥局,桃園市平鎮區廣明路六六號,(03)4943488,0,10,2020/02/10 16:36:17
5932109973,新英藥局,桃園市平鎮區中豐路208號1樓,(03)4687729,2,36,2020/02/10 16:36:17
5932109982,如泓藥局,桃園市平鎮區金陵路三段１１３號２樓,(03)4571107,4,6,2020/02/10 16:36:17
593210A078,康健複合式連鎖藥局,桃園市平鎮區金陵路三段９１號,(03)4684601,2,34,2020/02/10 16:36:17
593210A103,瑞瑄社區大藥局,桃園市平鎮區中豐路南勢二段１６２號,(03)4396205,0,30,2020/02/10 16:36:17
593210A238,美樂蒂藥局,桃園市平鎮區民族路二三七號二樓,(03)4023131,70,36,2020/02/10 16:36:17
5932110092,宏興藥局,桃園市新屋區新生里中山路４０８號,(03)4773181,0,8,2020/02/10 16:36:17
5932111160,謝氏藥局,桃園市新屋區新屋里中華路２９０號,(03)4779233,0,10,2020/02/10 16:36:17
5932111213,一間藥局,桃園市新屋區中山路三一二號,(03)4772355,0,25,2020/02/10 16:36:17
5932120016,吉利藥師藥局,桃園市觀音區富源里新富路１７０５號,(03)4901701,14,2,2020/02/10 16:36:17
5932120098,金永生藥局,桃園市觀音區觀音里甘泉街７號,(03)4732072,12,44,2020/02/10 16:36:17
