醫事機構代碼,醫事機構名稱,醫事機構地址,醫事機構電話,成人口罩剩餘數,兒童口罩剩餘數,來源資料時間
5940150073,科有藥局,嘉義縣梅山鄉北興街１２號,(05)2621106,736,1222,2020/02/26 14:58:07
5940151123,康康藥局,嘉義縣梅山鄉中山路２３號,(05)2626561,866,1036,2020/02/26 14:58:07
5940151132,太田藥局,嘉義縣梅山鄉中山路１６７號,(05)2626447,119,661,2020/02/26 14:58:07
5940161030,博勝藥局,嘉義縣番路鄉下坑村下坑５３號,(05)2591127,56,852,2020/02/26 14:58:07
5940180035,山芙蓉藥局,嘉義縣阿里山鄉樂野村８－３號,(05)2561198,433,726,2020/02/26 14:58:07
5941010041,三光堂藥局,臺南市新營區延平路５７號,(06)6322553,1820,1774,2020/02/26 14:58:07
5941010103,亞洲藥局,臺南市新營區延平里復興路３３之２號,(06)6327366,1142,1302,2020/02/26 14:58:07
5941010185,安立藥局,臺南市新營區王公里中正路９８號,(06)6321689,296,764,2020/02/26 14:58:07
5941010256,人生藥局,臺南市新營區永生里中山路２４９號,(06)6322458,808,1362,2020/02/26 14:58:07
5941010283,成大藥局,臺南市新營區太北里７３之１號,(06)6524398,444,1029,2020/02/26 14:58:07
5941010292,嘉南藥局,臺南市新營區中營里中山路３４之３號,(06)6322613,1124,1156,2020/02/26 14:58:07
5941010309,鴻達藥局,臺南市新營區民生里復興路１２４號,(06)6358837,937,1144,2020/02/26 14:58:07
5941010381,美兆藥局,台南市新營區中正路５３–４號,(06)6371188,209,646,2020/02/26 14:58:07
5941010416,佑康藥局,臺南市新營區新進路２段１０３號,(06)6354620,114,766,2020/02/26 14:58:07
5941011495,毛藥局,臺南市新營區民權里三民路１０８號,(06)6323466,946,1238,2020/02/26 14:58:07
5941011548,欣欣藥局,臺南市新營區太北里１４６之２８號,(06)6530179,386,1152,2020/02/26 14:58:07
5941011575,麗暉藥師藥局,臺南市新營區三仙里民權路５１號,(06)6333479,434,755,2020/02/26 14:58:07
5941011600,人安藥局,臺南市新營區民權里信義街７０號,(06)6376863,716,1238,2020/02/26 14:58:07
5941011637,健而康藥局,臺南市新營區中山路２００號,(06)6355224,1924,1398,2020/02/26 14:58:07
5941011646,仁愛藥局,臺南市新營區民權路８２號,(06)6320209,2418,1532,2020/02/26 14:58:07
5941011708,兆豐藥局,臺南市新營區忠政里中正路５７–１６號,(06)6352205,852,1065,2020/02/26 14:58:07
5941011780,均安藥局,臺南市新營區三民路１３８之１附１號,(06)6376987,1192,1194,2020/02/26 14:58:07
5941011833,幼幼藥局,臺南市新營區復興路１２９之３號,(06)6353953,1328,1212,2020/02/26 14:58:07
5941011842,康泰藥師藥局,臺南市新營區民生路１６之１號１樓,(06)6377807,356,1044,2020/02/26 14:58:07
5941011851,新日康藥局,臺南市新營區三仙里民權路６３之３號,(06)6332833,456,930,2020/02/26 14:58:07
5941020029,新崇安藥局,臺南市鹽水區三生里朝琴路７號,(06)6521293,230,770,2020/02/26 14:58:07
5941020038,惠生藥局,臺南市鹽水區中正路３１號,(06)6522279,122,336,2020/02/26 14:58:07
5941020056,民生藥局,臺南市鹽水區中境里三福路５１號,(06)6521071,42,428,2020/02/26 14:58:07
5941030043,源大醫藥局,臺南市白河區永安里中正路５５號,(06)6831128,924,1200,2020/02/26 14:58:07
5941030089,新信安藥局,臺南市白河區中山路５１號,(06)6852173,1218,1440,2020/02/26 14:58:07
5941030114,協宏藥局,臺南市白河區竹門里９８之３號,(06)6852961,1276,1623,2020/02/26 14:58:07
5941031175,芳瑜藥局,臺南市白河區永安里康樂路７２號,(06)6857379,294,776,2020/02/26 14:58:07
5941031237,泰安藥局,臺南市白河區外角里新興路４８７號,(06)6840560,604,1388,2020/02/26 14:58:07
5941040012,杏林藥局,臺南市麻豆區晉江里興中路１３６號,(06)5722692,528,1102,2020/02/26 14:58:07
5941040049,安安藥局,臺南市麻豆區興中路８８號,(06)5727475,876,556,2020/02/26 14:58:07
5941040067,永福藥局,臺南市麻豆區仁愛路７號,(06)5723329,806,1166,2020/02/26 14:58:07
5941040076,平安藥局,臺南市麻豆區興中路１１號,(06)5721225,370,736,2020/02/26 14:58:07
5941040085,信興藥局,臺南市麻豆區保安里興中路１１５號,(06)5722002,984,1128,2020/02/26 14:58:07
5941040129,麻豆王藥局,臺南市麻豆區穀興里中山路１１–２號,(06)5721001,442,1128,2020/02/26 14:58:07
5941041224,信義藥局,臺南市麻豆區晉江里信義路３４之１２號,(06)5725120,2414,1462,2020/02/26 14:58:07
5941041233,神農藥局,臺南市麻豆區東角里興中路１９５號,(06)5721136,913,1186,2020/02/26 14:58:07
5941041297,台灣藥局,臺南市麻豆區信義路１１之１３號,(06)5726126,744,1215,2020/02/26 14:58:07
5941041313,市伍藥局,臺南市麻豆區中正路７３號１樓,(06)5724589,606,1038,2020/02/26 14:58:07
5941041322,紘信藥局,臺南市麻豆區民生路３６之７號１樓,(06)5711289,1852,880,2020/02/26 14:58:07
5941050045,佳晟藥局,臺南市佳里區安西里光復路２６５號,(06)7220732,768,1006,2020/02/26 14:58:07
5941050054,立昌藥局,臺南市佳里區安西里光復路２４４號,(06)7225314,394,850,2020/02/26 14:58:07
5941050063,新生中西藥局,臺南市佳里區忠仁里新生路８７號,(06)7224563,524,924,2020/02/26 14:58:07
5941050072,伯仲藥局,臺南市佳里區光復路１２４號,(06)7228322,356,930,2020/02/26 14:58:07
5941050090,普羅藥局,臺南市佳里區新生路３０３號,(06)7232252,762,1082,2020/02/26 14:58:07
5941050107,百興藥局,臺南市佳里區安西里文化路２５９號,(06)7222735,246,1100,2020/02/26 14:58:07
5941051266,佑佑藥局,臺南市佳里區安西里文化路２４８號,(06)7214426,950,1229,2020/02/26 14:58:07
5941051417,賀康藥局,臺南市佳里區文化路２０７號,(06)7221447,1376,1562,2020/02/26 14:58:07
5941051426,家名藥局,臺南市佳里區延平路３５７號,(06)7236695,1120,985,2020/02/26 14:58:07
5941051453,佳佳藥局,臺南市佳里區中山路３８６號,(06)7227639,552,1366,2020/02/26 14:58:07
5941051462,星興藥局,臺南市佳里區延平路４０３號,(06)7236993,2204,1311,2020/02/26 14:58:07
5941051499,雅倫藥局,臺南市佳里區建南街１６５號１樓,(06)7229488,16,758,2020/02/26 14:58:07
5941051524,萊安藥局,臺南市佳里區中山路２２２號,(06)7223780,980,1110,2020/02/26 14:58:07
5941051542,黃藥師藥局,臺南市佳里區忠孝路２９３號１樓,(06)7217033,670,712,2020/02/26 14:58:07
5941051579,永星藥局,臺南市佳里區文化路１７６號,(06)7234300,414,814,2020/02/26 14:58:07
5941060014,富傑藥局,臺南市新化區觀音里中正路５４５號,(06)5907185,150,588,2020/02/26 14:58:07
5941060050,炳騰藥局,台南市新化區那拔里２９０號,(06)5911687,486,906,2020/02/26 14:58:07
5941061146,欣華藥局,臺南市新化區護國里中正路４０４號,(06)5908832,856,1232,2020/02/26 14:58:07
5941061173,杏安藥局,臺南市新化區武安里信義路３２０號,(06)5801081,1314,1430,2020/02/26 14:58:07
5941061299,元一藥師藥局,臺南市新化區中正路５２８號,(06)5980795,888,1182,2020/02/26 14:58:07
5941061306,千福藥局,臺南市新化區中山路４２４號１樓,(06)5905862,372,946,2020/02/26 14:58:07
5941061342,安麗兒藥局新化店,臺南市新化區忠孝路１１６之３號,(06)5986029,412,483,2020/02/26 14:58:07
5941070029,資生大藥局,臺南市善化區光文里中山路３７號,(06)5837659,62,439,2020/02/26 14:58:07
5941070154,嘉展藥師藥局,臺南市善化區坐駕里建國路４５號,(06)5839112,746,558,2020/02/26 14:58:07
5941071188,仁愛藥局,臺南市善化區中山路１７８號,(06)5838245,36,204,2020/02/26 14:58:07
5941071213,米奇藥局,臺南市善化區大成路３１２號,(06)5835147,320,277,2020/02/26 14:58:07
5941080016,世酆藥局,臺南市學甲區仁得里成功路１１－１號,(06)7838779,246,981,2020/02/26 14:58:07
5941080043,心得藥局,臺南市學甲區仁得里建國路８２號,(06)7835087,293,684,2020/02/26 14:58:07
5941080052,一安藥局,臺南市學甲區新生里華宗路４４１號,(06)7835504,1174,1126,2020/02/26 14:58:07
5941081157,芳鄰藥局,臺南市學甲區仁得里建國路１１９號,(06)7822389,620,1098,2020/02/26 14:58:07
5941081184,慈生藥局,臺南市學甲區慈生里濟生路９４之５號１樓,(06)7821818,1190,1288,2020/02/26 14:58:07
5941081193,信忠藥局,臺南市學甲區中正路２７４號,(06)7832363,420,1012,2020/02/26 14:58:07
5941090049,美安藥局,臺南市柳營區士林里柳營路二段１５號,(06)6222906,715,1049,2020/02/26 14:58:07
5941100013,嘉民藥局,臺南市後壁區嘉民里上茄苳１４６號,(06)6882322,1080,1188,2020/02/26 14:58:07
5941100022,安溪藥局,臺南市後壁區福安里１０２之４８號,(06)6333381,704,1047,2020/02/26 14:58:07
5941100040,瑞益藥局,臺南市後壁區嘉田里５８－１號,(06)6881486,1172,1242,2020/02/26 14:58:07
5941101092,慈慧藥局,臺南市後壁區菁豐里６８–２號,(06)6621976,984,1574,2020/02/26 14:58:07
5941110019,豐源中西藥局,台南市東山區東中里達雲路１段３５號,(06)6802615,879,1090,2020/02/26 14:58:07
5941110046,青山藥局,臺南市東山區東中里中興路２３號,(06)6802740,286,480,2020/02/26 14:58:07
5941111061,杏春堂中西藥局,臺南市東山區中興路９７號,(06)6802682,432,1036,2020/02/26 14:58:07
5941120015,楊生藥局,臺南市下營區中山路一段９０號,(06)6891723,103,300,2020/02/26 14:58:07
5941121110,健安藥局,臺南市下營區後街里中正北路７３號１樓,(06)6790417,1216,1186,2020/02/26 14:58:07
5941131161,竹軒大藥局,臺南市六甲區甲南里民生街１５８號,(06)6982258,542,1030,2020/02/26 14:58:07
5941131296,康健藥局,臺南市六甲區復興街５５之１號,(06)6995195,2059,1451,2020/02/26 14:58:07
5941131303,泰和藥局,臺南市六甲區二甲里中山路１０１號１樓,(06)6989623,1082,1200,2020/02/26 14:58:07
5941131312,慧佳藥局,臺南市六甲區建國街７６號,(06)6990892,1214,1416,2020/02/26 14:58:07
5941131321,民康藥局,臺南市六甲區中正路５３１之１號,(06)6980980,1354,1236,2020/02/26 14:58:07
5941140035,全民藥局,臺南市官田區隆田里中山路一段４０號,(06)5791057,774,1130,2020/02/26 14:58:07
5941150013,江梁藥師藥局,臺南市大內區內江里２８５－１號,(06)5761206,488,1158,2020/02/26 14:58:07
5941151056,三和藥局,臺南市大內區內江里２７０號,(06)5762187,578,896,2020/02/26 14:58:07
5941160028,俊傑藥局,臺南市西港區慶安里中山路２５７號,(06)7950081,384,422,2020/02/26 14:58:07
5941161043,慧安藥局,臺南市西港區西港里慶安路９５之９號,(06)7955535,1135,1156,2020/02/26 14:58:07
5941161052,詠承藥局,台南縣西港鄉中山路３５８號,(06)7959427,324,932,2020/02/26 14:58:07
5941161061,長榮藥局,臺南市西港區新興街１２巷１４號,(06)7952617,0,224,2020/02/26 14:58:07
5941161070,厚真藥局,臺南市西港區營西里２鄰後營１７號,(06)7962628,518,928,2020/02/26 14:58:07
5941181054,年豐藥局,臺南市將軍區忠興里２９－２號,(06)7946247,924,940,2020/02/26 14:58:07
5941190017,憲宗藥局,臺南市北門區東壁里７０４號,(06)7864225,698,1140,2020/02/26 14:58:07
5941190044,謝藥局,臺南市北門區保吉里４１２號１樓,(06)7864192,1878,1323,2020/02/26 14:58:07
5941200027,重仁藥局,臺南市新市區新市里中興街４８號,(06)5998586,260,660,2020/02/26 14:58:07
5941200045,慶豐綜合藥局,臺南市新市區新和里民生路５７號,(06)5014888,20,430,2020/02/26 14:58:07
5941201159,安耕藥局,臺南市新市區中正路３３１號,(06)5995345,678,650,2020/02/26 14:58:07
5941201161,安麗兒藥局新市店,臺南市新市區新和里中正路２６０號,(06)5012699,314,512,2020/02/26 14:58:07
5941220029,瑞興藥局,臺南市山上區南洲里６６號,(06)5781151,276,774,2020/02/26 14:58:07
5941230016,玉井藥局,臺南市玉井區玉田里中華路４７號,(06)5742271,542,1054,2020/02/26 14:58:07
5941230025,柏林藥局,臺南市玉井區玉田里中正路２２４號,(06)5742386,264,1154,2020/02/26 14:58:07
5941230052,博愛中西藥局,臺南市玉井區玉田里中正路２３８號,(06)5743036,102,500,2020/02/26 14:58:07
5941231111,大眾藥局,臺南市玉井區中華路２３７號,(06)5744099,928,1222,2020/02/26 14:58:07
5941231120,晨暉藥局,臺南市玉井區中華路１８４號,(06)5749695,1190,1404,2020/02/26 14:58:07
5941231139,伊立安藥局,臺南市玉井區玉田里中山路１４３號１樓,(06)5747001,207,1036,2020/02/26 14:58:07
5941241117,信安藥局,臺南市楠西區東勢里茄拔路１６５號,(06)5753177,674,1042,2020/02/26 14:58:07
5941260014,又佳藥局,臺南市左鎮區中正里１５６之９號,(06)5732367,566,1020,2020/02/26 14:58:07
5941270056,山川中西藥局,台南市仁德區後壁里中正路二段３２５號,(06)2794623,362,940,2020/02/26 14:58:07
5941270074,歐大藥局,臺南市仁德區中洲里中洲路５４１號,(06)2664831,552,984,2020/02/26 14:58:07
5941270109,振裕藥局,臺南市仁德區二行里二行一路１６５號,(06)2661478,351,834,2020/02/26 14:58:07
5941270136,滋生藥局,台南市仁德區仁義里中山路３６２號,(06)2705057,36,252,2020/02/26 14:58:07
5941270154,成吉藥局,臺南市仁德區新田里中正路二段４６８號,(06)2798003,376,1139,2020/02/26 14:58:07
5941270163,太子藥局,臺南市仁德區太子里太子路３３８號,(06)2729906,18,325,2020/02/26 14:58:07
5941270216,聖豐藥局,臺南市仁德區中洲里中洲路７８８號,(06)2663588,604,1116,2020/02/26 14:58:07
5941271302,大力藥局仁德店,臺南市仁德區後壁里中正路二段２６４號,(06)2705958,332,578,2020/02/26 14:58:07
5941271348,春風藥局,臺南市仁德區中正路二段６７３號,(06)2494737,762,1094,2020/02/26 14:58:07
5941271455,成吉藥局仁義店,臺南市仁德區仁義路４２之１號,(06)2497307,25,336,2020/02/26 14:58:07
5941271517,慧安藥師藥局,臺南市仁德區後壁里德糖路３８９號１樓,(06)2706638,594,814,2020/02/26 14:58:07
5941271544,華仁藥局,臺南市仁德區新田里中正路２段４６２號,(06)2797773,376,626,2020/02/26 14:58:07
5941280043,道仁藥局,臺南市歸仁區許厝里中山路一段４７８號,(06)2301967,318,850,2020/02/26 14:58:07
5941280089,躍達藥局,臺南市歸仁區大智街１０號,(06)2301360,32,270,2020/02/26 14:58:07
5941280141,歐美藥師藥局,臺南市歸仁區後市里民權北路６８號,(06)3308010,710,1144,2020/02/26 14:58:07
5941281282,仁銨藥局,臺南市歸仁區中山路一段３２２號,(06)3304861,634,1048,2020/02/26 14:58:07
5941281335,大力藥局,臺南市歸仁區後市里中山路二段１５１號,(06)2398273,194,716,2020/02/26 14:58:07
5941281362,安麗兒藥局,臺南市歸仁區辜厝里中山路二段７１號,(06)2399212,999,948,2020/02/26 14:58:07
5941281371,新光藥局,臺南市歸仁區許厝里中山路一段３２０號,(06)3305249,769,1035,2020/02/26 14:58:07
5941281442,倍安藥局,台南市歸仁區大潭里長榮路１段２３２號,(06)2782913,658,1408,2020/02/26 14:58:07
5941281451,生祥大藥局,臺南市歸仁區中山路２段４６號之１號,(06)2396538,333,944,2020/02/26 14:58:07
5941281488,德昌藥師藥局,臺南市歸仁區中山路一段５１６、５１８號,(06)3303533,632,688,2020/02/26 14:58:07
5941291171,健新藥局,臺南市關廟區香洋里中正路９４７號,(06)5952093,446,680,2020/02/26 14:58:07
5941291180,安麗兒藥局關廟店,臺南市關廟區中山路２段５０號,(06)5951952,226,458,2020/02/26 14:58:07
5941291199,躍達藥局關廟店,臺南市關廟區中山路２段１３７之７號,(06)5961286,50,360,2020/02/26 14:58:07
5941291206,和聖藥局,臺南市關廟區中山路２段１３７之８號,(06)5963687,867,1418,2020/02/26 14:58:07
5941291215,新素界保養藥局,臺南市關廟區山西里武聖路２６號,(06)5959290,774,920,2020/02/26 14:58:07
5941310064,鐘藥局,臺南市永康區崑山里大灣路１０１２號,(06)2726635,442,1008,2020/02/26 14:58:07
5941310082,良方藥局,臺南市永康區永康里中山路３９號,(06)2325057,0,104,2020/02/26 14:58:07
5941310162,重安藥局,臺南市永康區龍潭街１９０號,(06)2327271,76,156,2020/02/26 14:58:07
5941310171,正華藥局,臺南市永康區永康里永康街１７號,(06)2323618,718,1036,2020/02/26 14:58:07
5941310199,嘉軒藥局,臺南市永康區西勢里富強路一段３５１號,(06)2713329,294,852,2020/02/26 14:58:07
5941310206,一航藥局,臺南市永康區復國一路２３３號,(06)3115595,163,667,2020/02/26 14:58:07
5941310484,慈惠藥師保健藥局,臺南市永康區國光七街７１號,(06)2718968,136,324,2020/02/26 14:58:07
5941310528,邱藥局,臺南市永康區中華西街５５號１樓,(06)3020828,1414,1314,2020/02/26 14:58:07
5941310573,林藥局,臺南市永康區鹽行里中正南路７６０號,(06)2546564,490,1059,2020/02/26 14:58:07
5941310699,安安藥局,臺南市永康區崑山里大灣路８３４號,(06)2738102,444,886,2020/02/26 14:58:07
5941310715,都都藥局,臺南市永康區中山南路１２８號,(06)2314815,910,1270,2020/02/26 14:58:07
5941310797,維康藥局,臺南市永康區大橋二街１４１之１號,(06)2016345,144,288,2020/02/26 14:58:07
5941310840,北一藥局,臺南市永康區中山南路４３巷５號,(06)2012215,222,986,2020/02/26 14:58:07
5941310859,菁安藥局,臺南市永康區大橋里中華路５９７號,(06)2031203,612,818,2020/02/26 14:58:07
5941310895,欣康藥局,臺南市永康區正強里自強路３９４號,(06)2027346,198,320,2020/02/26 14:58:07
5941310957,久大藥師藥局,臺南市永康區崑山里大灣路１０５８號,(06)2724195,950,1252,2020/02/26 14:58:07
5941310966,永康藥局,臺南市永康區尚頂里中華路９８８號之１,(06)2548606,410,988,2020/02/26 14:58:07
5941312022,華安藥局,臺南市永康區中華二路２８２號,(06)2021030,1031,1133,2020/02/26 14:58:07
5941312166,和康藥局,臺南市永康區永康里中山北路３２號,(06)2325144,320,304,2020/02/26 14:58:07
5941312184,大灣藥局,臺南市永康區大灣里民族路２９８號,(06)2728774,0,140,2020/02/26 14:58:07
5941312255,方藥師藥局,臺南市永康區大橋一街５７之３號,(06)3025013,492,864,2020/02/26 14:58:07
5941312273,莘莘藥局,臺南市永康區永大路二段１５３８號,(06)2033611,702,464,2020/02/26 14:58:07
5941312282,麻吉的藥局,臺南市永康區中山北路１０８號,(06)2316123,218,610,2020/02/26 14:58:07
5941312308,大正藥局,臺南市永康區中華二路２９８號,(06)3021599,472,938,2020/02/26 14:58:07
5941312380,新安生堂藥局,臺南市永康區富強路一段５０號,(06)2717068,12,552,2020/02/26 14:58:07
5941312460,仁杏藥師藥局,臺南市永康區復興路１１號,(06)2731702,534,892,2020/02/26 14:58:07
5941312504,仙輝藥局,臺南市永康區復華七街９０號１樓,(06)2030188,178,368,2020/02/26 14:58:07
5941312531,美日康藥局,臺南市永康區中正南路８１７號,(06)2430345,706,902,2020/02/26 14:58:07
5941312540,維康藥局奇美店,臺南市永康區正新街６５號,(06)2814441,672,656,2020/02/26 14:58:07
5941312577,麗生藥師藥局,臺南市永康區大灣路２８０號,(06)2737099,124,348,2020/02/26 14:58:07
5941312586,北安藥局,臺南市永康區中山東路２２６號１樓,(06)3024933,64,268,2020/02/26 14:58:07
5941312648,上宜藥局,臺南市永康區中華一路７０號,(06)3116288,260,1016,2020/02/26 14:58:07
5941312755,佑健康藥師藥局,臺南市永康區文化路２０２之３號,(06)2316257,164,432,2020/02/26 14:58:07
5941312808,永大藥局,臺南市永康區聖龍街１５０號,(06)2024668,668,956,2020/02/26 14:58:07
5941312826,昱賢藥師藥局,臺南市永康區永大路二段１２６０、１２６２號,(06)2315371,166,363,2020/02/26 14:58:07
5942010081,杏門藥局,高雄市鳳山區老爺里海洋二路１７８號,(07)7635781,160,752,2020/02/26 14:58:07
5942010125,中央藥局,高雄市鳳山區五甲三路７１號,(07)8217320,16,80,2020/02/26 14:58:07
5942010214,謝藥局,高雄縣鳳山市南江街１２６號,(07)7226685,48,922,2020/02/26 14:58:07
5942010269,大華藥局,高雄市鳳山區青年路二段４６６號,(07)7774881,562,910,2020/02/26 14:58:07
5942010321,南億藥局,高雄市鳳山區光復路７４號,(07)7105010,228,794,2020/02/26 14:58:07
5942010349,長英藥局,高雄市鳳山區八德路二段２６７號,(07)7805002,759,1128,2020/02/26 14:58:07
5942010358,護民藥局,高雄市鳳山區光遠路２０５號,(07)7462525,182,1058,2020/02/26 14:58:07
5942010447,健生大藥局,高雄市鳳山區五甲二路１８２號,(07)7131028,2,332,2020/02/26 14:58:07
5942010518,寶輝藥局,高雄市鳳山區南正二路９９－１號,(07)8314925,282,522,2020/02/26 14:58:07
5942010563,一心堂藥局,高雄市鳳山區五甲二路５２３號,(07)8213971,506,906,2020/02/26 14:58:07
5942010643,王藥局,高雄市鳳山區一甲里南江街１２９號,(07)7716581,32,797,2020/02/26 14:58:07
5942010812,一仁藥局,高雄市鳳山區自由路２００號,(07)7425004,728,1294,2020/02/26 14:58:07
5942010867,鳳林藥局,高雄市鳳山區鳳林路１６６號,(07)7830767,358,1188,2020/02/26 14:58:07
5942010894,福特藥局,高雄市鳳山區中山路７３－４號,(07)7463533,134,814,2020/02/26 14:58:07
5942010947,銘豐大藥局,高雄市鳳山區海洋二路１７５號,(07)7636795,418,1056,2020/02/26 14:58:07
5942010974,陳明仁藥局,高雄市鳳山區文衡路１２３－３號,(07)7762551,282,1101,2020/02/26 14:58:07
5942011211,永吉藥局,高雄市鳳山區瑞興路４０２之１號,(07)7018047,348,1510,2020/02/26 14:58:07
5942011275,壹家二益藥局,高雄市鳳山區文德里文衡路４００號一樓,(07)7761648,456,722,2020/02/26 14:58:07
5942011373,誠大藥局,高雄市鳳山區中和里青年路１段３０５號,(07)7482246,188,774,2020/02/26 14:58:07
5942011480,頂好藥師藥局,高雄市鳳山區光華東路１５號,(07)7430834,490,1300,2020/02/26 14:58:07
5942011524,中華藥局,高雄市鳳山區中山路１４２號,(07)7472853,2,552,2020/02/26 14:58:07
5942011579,建保藥局,高雄市鳳山區八德路２８９號,(07)7762100,616,1048,2020/02/26 14:58:07
5942011766,見康藥局,高雄市鳳山區中崙路５７８號,(07)7535158,114,359,2020/02/26 14:58:07
5942011800,福德中西藥局,高雄縣鳳山市鳳北路３６之１號,(07)7465530,2,268,2020/02/26 14:58:07
5942011819,鳳山丁丁藥局,高雄市鳳山區協和里自由路１５１號１樓,(07)7101080,482,760,2020/02/26 14:58:07
5942013260,辰好藥局,高雄市鳳山區中山東路２８１號,(07)7027064,183,446,2020/02/26 14:58:07
5942013331,泰安藥局,高雄市鳳山區仁愛路６－１號,(07)7037838,174,830,2020/02/26 14:58:07
5942013411,長喜藥局,高雄市鳳山區大明路７６號,(07)7671007,406,719,2020/02/26 14:58:07
5942013448,祝安藥師藥局,高雄市鳳山區鳳松路３９之５號,(07)7476550,616,1166,2020/02/26 14:58:07
5942013608,勝白藥局,高雄市鳳山區中崙四路２２之２號,(07)7533405,483,966,2020/02/26 14:58:07
5942013626,伊甸藥師藥局,高雄市鳳山區新強路８３號１樓,(07)7671343,132,360,2020/02/26 14:58:07
5942013653,鳳林藥局中山店,高雄市鳳山區瑞竹里中山東路２３１號,(07)7019039,22,434,2020/02/26 14:58:07
5942013699,新怡安藥局,高雄市鳳山區海洋里新富路５１２號,(07)7633565,48,386,2020/02/26 14:58:07
5942013788,佳恩藥局,高雄市鳳山區和德里中山路７５－１號,(07)7460297,722,1191,2020/02/26 14:58:07
5942013797,北京藥局,高雄市鳳山區一甲里五甲二路３４２號１樓,(07)7117100,27,246,2020/02/26 14:58:07
5942013804,長喜連鎖藥局,高雄縣鳳山市鳳甲路４９２號,(07)7961070,36,105,2020/02/26 14:58:07
5942013868,好郝藥局建國店,高雄市鳳山區建國路三段３９３號１樓,(07)7779771,302,731,2020/02/26 14:58:07
5942013886,融融藥局,高雄市鳳山區三民路１９４號,(07)7990555,584,1132,2020/02/26 14:58:07
5942013902,順發藥局,高雄市鳳山區新強里新富路２３９號,(07)7630666,342,1092,2020/02/26 14:58:07
5942013920,康博藥局,高雄市鳳山區新樂里南京路１５３－１２號,(07)7671755,447,1187,2020/02/26 14:58:07
5942014052,長青連鎖藥局大士店,高雄市鳳山區五甲一路１３９號,(07)7104618,584,896,2020/02/26 14:58:07
5942014070,康鄰藥局,高雄市鳳山區善美里南正二路１９２、１９４號,(07)7260632,0,496,2020/02/26 14:58:07
5942014203,久億藥局,高雄市鳳山區海洋一路１２１號,(07)7663095,484,650,2020/02/26 14:58:07
5942014212,菩提大藥局,高雄市鳳山區新興里維新路１２１號１樓,(07)7903323,428,998,2020/02/26 14:58:07
5942020023,醫聯藥局,高雄市岡山區前峰里公園西路３段１２５號,(07)6259873,269,868,2020/02/26 14:58:07
5942020050,惠光西藥局,高雄市岡山區維仁路１４７號,(07)6212163,0,630,2020/02/26 14:58:07
5942020078,協安大藥局,高雄市岡山區介壽西路１０號,(07)6252256,50,654,2020/02/26 14:58:07
5942020130,建成藥局,高雄市岡山區台上里大仁路９７號,(07)6210458,164,522,2020/02/26 14:58:07
5942020176,平和藥局,高雄市岡山區岡山路２６８號,(07)6212592,0,74,2020/02/26 14:58:07
5942020185,鴻興大藥局,高雄市岡山區中華路１３６號,(07)6259903,49,417,2020/02/26 14:58:07
5942020265,建元藥局,高雄市岡山區大仁北路１０４號,(07)6216672,0,302,2020/02/26 14:58:07
5942021459,祥鼎藥局,高雄市岡山鎮嘉興路２８２號,(07)6211382,2,536,2020/02/26 14:58:07
5942021486,人人藥局,高雄市岡山區維新東街２號,(07)6230678,139,741,2020/02/26 14:58:07
